TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
51.62472105,-1,4,0,1,3,0,-3,0,1,-5,-74,140,132,-172,113,0,0,0,104,117,110,108,1,4584
51.63639307,-1,4,0,1,3,0,-3,0,1,-5,-74,140,132,-172,113,0,0,0,120,99,109,110,1,4585
51.647072077,-1,4,0,1,3,0,-2,0,1,-5,-74,140,132,-172,113,0,0,0,120,99,109,110,1,4586
51.666810036,0,1,0,0,5,0,-2,0,1,-133,106,178,123,-120,13,0,0,0,99,120,112,107,1,4587
51.677761078,2,2,0,0,5,0,0,0,0,24,137,245,18,-14,174,0,0,0,106,113,109,110,1,4588
51.688899994,2,2,0,0,5,0,0,0,0,24,137,245,18,-14,174,0,0,0,106,113,109,110,1,4589
51.69975996,1,1,0,0,4,0,2,0,0,24,137,245,18,-14,174,0,0,0,116,104,108,111,1,4590
51.719965935,1,1,0,1,3,0,2,0,0,-48,-47,24,-77,67,162,0,0,0,111,108,108,110,1,4591
51.739567041,5,0,0,2,1,0,3,0,0,-53,110,52,-84,96,211,0,0,0,111,108,108,110,1,4592
51.746012926,5,0,0,2,1,0,3,0,0,-53,110,52,-84,96,211,0,0,0,111,110,109,108,1,4593
51.75327301,4,0,0,2,1,0,2,0,0,-53,110,52,-84,96,211,0,0,0,111,110,109,108,1,4594
51.772836923,3,-1,0,3,0,0,2,0,0,-28,-47,120,-33,70,234,0,0,0,106,112,106,114,1,4595
51.784203052,4,-2,0,4,0,0,0,-1,0,-65,53,196,-13,21,176,0,0,0,106,112,106,114,1,4596
51.794718027,4,-2,0,4,0,0,0,-1,0,-65,53,196,-13,21,176,0,0,0,109,109,108,112,1,4597
51.805825949,3,-2,0,3,0,0,-1,-2,0,-65,53,196,-13,21,176,0,0,0,109,109,108,112,1,4598
51.827486038,4,0,0,3,0,0,0,-1,-1,161,117,50,-33,4,109,0,0,0,107,110,111,109,1,4599
51.836804867,4,1,0,4,-1,0,0,0,-2,128,-31,34,-19,30,144,0,0,0,107,110,111,109,1,4600
51.847688913,4,1,0,4,-1,0,0,0,-2,128,-31,34,-19,30,144,0,0,0,115,103,111,109,1,4601
51.859251022,3,1,0,3,-1,0,-1,1,-1,128,-31,34,-19,30,144,0,0,0,115,103,111,109,1,4602
51.88005805,5,1,0,4,0,0,-1,1,-1,16,108,213,60,64,5,0,0,0,105,113,109,110,1,4603
51.890702009,4,3,0,5,1,0,-2,1,0,139,-46,197,133,64,66,0,0,0,109,110,113,106,1,4604
51.901912928,4,3,0,5,1,0,-2,1,0,139,-46,197,133,64,66,0,0,0,109,110,113,106,1,4605
51.911819935,4,3,0,4,1,0,0,0,0,139,-46,197,133,64,66,0,0,0,110,111,109,108,1,4606
51.932875872,4,1,0,5,2,0,0,0,0,-156,52,252,117,34,14,0,0,0,110,111,110,108,1,4607
51.943753004,3,1,0,5,3,0,1,0,0,4,-80,2,31,6,196,0,0,0,110,111,110,108,1,4608
51.954737902,3,1,0,5,3,0,1,0,0,4,-80,2,31,6,196,0,0,0,107,111,109,111,1,4609
51.96569705,3,1,0,4,3,0,2,1,0,4,-80,2,31,6,196,0,0,0,107,111,109,111,1,4610
51.985630989,0,2,0,4,2,0,2,1,0,95,-198,202,-43,-14,196,0,0,0,108,112,110,108,1,4611
51.996896028,-1,2,0,3,1,0,1,1,0,11,-117,42,-43,-60,246,0,0,0,108,112,110,108,1,4612
52.007730961,-1,2,0,3,1,0,1,1,0,11,-117,42,-43,-60,246,0,0,0,110,110,111,108,1,4613
52.018599033,-1,2,0,3,1,0,1,0,0,11,-117,42,-43,-60,246,0,0,0,110,110,111,108,1,4614
52.041794062,0,0,0,1,1,0,1,0,0,-137,82,34,15,-125,15,0,0,0,110,108,105,115,1,4615
52.049875021,0,0,0,0,1,0,1,0,0,15,99,111,39,-126,14,0,0,0,110,108,105,115,1,4616
52.060973883,0,0,0,0,1,0,1,0,0,15,99,111,39,-126,14,0,0,0,107,111,108,112,1,4617
52.072782993,0,0,0,0,1,0,0,-1,0,15,99,111,39,-126,14,0,0,0,107,111,108,112,1,4618
52.091800928,1,-2,0,0,1,0,-1,-2,-1,-244,14,190,-26,-17,31,0,0,0,106,112,115,104,1,4619
52.105509043,0,0,0,0,0,0,-2,-1,0,112,-36,219,-109,99,51,0,0,0,106,112,115,104,1,4620
52.114198923,0,0,0,0,0,0,-2,-1,0,112,-36,219,-109,99,51,0,0,0,121,99,103,115,1,4621
52.127528906,0,0,0,0,0,0,-3,0,0,112,-36,219,-109,99,51,0,0,0,121,99,103,115,1,4622
52.145699024,0,-4,0,1,-1,0,-3,0,0,-133,27,127,-118,93,18,0,0,0,100,116,116,105,1,4623
52.156666994,-1,-1,0,1,-2,0,-2,1,0,139,-172,202,-55,-6,195,0,0,0,100,116,116,105,1,4624
52.166651964,-1,-1,0,1,-2,0,-2,1,0,139,-172,202,-55,-6,195,0,0,0,108,111,110,109,1,4625
52.18007803,-1,-1,0,1,-2,0,0,0,0,139,-172,202,-55,-6,195,0,0,0,108,111,110,109,1,4626
