TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
128.270032882,-1,0,-7,12,7,-3,8,-12,8,16,12,153,10,-125,174,23,21,0,162,177,172,167,1,10644
128.285336017,-2,0,-7,12,7,-3,8,-12,8,56,116,106,0,-131,185,23,21,0,162,177,172,167,1,10645
128.296270847,-2,0,-7,9,1,-3,9,-8,8,-44,-179,125,-14,-126,194,23,21,0,162,177,172,167,1,10646
128.307345867,-2,0,-7,9,1,-3,9,-8,8,-44,-179,125,-14,-126,194,23,21,0,164,175,168,171,1,10647
128.322234869,-2,0,-7,7,1,-7,10,-2,7,-44,-179,125,-14,-126,194,23,21,0,165,174,168,171,1,10648
128.337195873,-2,0,-7,5,-3,-1,10,2,6,-227,-161,40,-27,-111,198,23,21,0,166,173,165,174,1,10649
128.348454952,-3,0,-7,8,-3,-5,11,7,5,-59,-74,139,-39,-89,201,23,21,0,166,173,165,174,1,10650
128.359245061,-3,0,-7,8,-3,-5,11,7,5,-59,-74,139,-39,-89,201,23,21,0,165,174,165,174,1,10651
128.370230913,-2,0,-7,2,-14,-5,11,10,2,-59,-74,139,-39,-89,201,23,21,0,168,171,159,180,1,10652
128.388645887,-3,0,-7,2,-14,-5,11,10,2,-1,101,178,-46,-65,201,23,21,0,168,171,159,180,1,10653
128.399206876,-3,0,-7,0,-19,-2,10,10,0,108,-18,64,-52,-45,200,23,21,0,168,171,159,180,1,10654
128.412262916,-3,0,-7,0,-19,-2,10,10,0,108,-18,64,-52,-45,200,23,21,0,169,170,155,184,1,10655
128.421594858,-3,0,-7,-5,-13,-2,9,8,-1,108,-18,64,-52,-45,200,23,21,0,169,170,155,184,1,10656
128.440179824,-3,0,-7,-5,-13,-2,9,8,-1,-124,-140,63,-55,-31,199,23,21,0,173,166,159,180,1,10657
128.451761007,-3,0,-7,-3,-10,0,8,4,-3,246,21,128,-57,-25,197,23,21,0,173,166,159,180,1,10658
128.462193966,-3,0,-7,-4,-12,-3,6,-1,-5,246,21,128,-57,-25,197,23,21,0,172,167,161,178,1,10659
128.473117828,-3,0,-7,-4,-12,-3,6,-1,-5,246,21,128,-57,-25,197,23,21,0,172,167,159,180,1,10660
128.492161989,-3,0,-7,-6,-8,-1,4,-6,-5,14,-49,234,-54,-25,194,23,21,0,173,166,162,177,1,10661
128.503176927,-3,-1,-7,-7,-6,4,2,-11,-5,89,158,175,-46,-29,189,23,21,0,173,166,162,177,1,10662
128.514186859,-3,-1,-7,-7,-6,4,2,-11,-5,89,158,175,-46,-29,189,23,21,0,174,165,163,176,1,10663
128.525485992,-3,-1,-7,0,0,2,0,-15,-4,89,158,175,-46,-29,189,23,21,0,169,170,167,172,1,10664
128.543269872,-4,-1,-7,0,0,2,0,-15,-4,-159,-16,232,-29,-33,186,23,21,0,169,170,167,172,1,10665
128.554224968,-4,-2,-7,-7,5,8,-2,-16,-3,-100,-251,82,-2,-36,184,23,21,0,169,170,167,172,1,10666
128.565222978,-4,-2,-7,-7,5,8,-2,-16,-3,-100,-251,82,-2,-36,184,23,21,0,174,165,170,169,1,10667
128.576282978,-4,-2,-7,0,1,2,-4,-15,-1,-100,-251,82,-2,-36,184,23,21,0,169,170,168,171,1,10668
128.599171877,-4,-2,-7,0,1,2,-4,-15,-1,-36,-64,102,28,-35,187,23,21,0,169,170,168,171,1,10669
128.605211019,-4,-2,-7,1,8,8,-5,-13,0,123,114,46,56,-31,195,23,21,0,169,170,168,171,1,10670
128.616183042,-4,-2,-7,9,10,1,-5,-9,1,123,114,46,56,-31,195,23,21,0,169,170,172,167,1,10671
128.627372026,-4,-2,-7,9,10,1,-5,-9,1,123,114,46,56,-31,195,23,21,0,164,175,173,166,1,10672
128.646196842,-4,-2,-7,5,13,4,-5,-5,2,-76,-80,16,74,-26,208,23,21,0,166,173,175,164,1,10673
128.657202959,-4,-2,-7,10,12,4,-4,0,3,-94,11,150,77,-24,226,23,21,0,166,173,175,164,1,10674
128.668154955,-4,-2,-7,10,12,4,-4,0,3,-94,11,150,77,-24,226,23,21,0,163,176,174,165,1,10675
128.679328918,-4,-1,-7,17,7,0,-2,3,4,-94,11,150,77,-24,226,23,21,0,163,176,174,165,1,10676
128.697227001,-4,-1,-7,17,7,0,-2,3,4,-113,63,58,65,-24,248,23,21,0,159,180,172,167,1,10677
128.708332061,-4,-1,-7,19,4,-3,0,6,5,72,150,186,43,-25,13,23,21,0,159,180,172,167,1,10678
128.719404935,-4,-1,-7,16,0,0,2,9,5,72,150,186,43,-25,13,23,21,0,158,181,170,169,1,10679
128.73032093,-4,-1,-7,16,0,0,2,9,5,72,150,186,43,-25,13,23,21,0,160,179,167,172,1,10680
128.749328851,-4,-1,-7,17,1,-5,6,10,4,86,-97,141,14,-25,28,23,21,0,159,180,168,171,1,10681
128.760406971,-4,0,-7,10,-4,-6,9,11,3,95,-132,253,-13,-22,36,23,21,0,159,180,168,171,1,10682
128.771404028,-4,0,-7,10,-4,-6,9,11,3,95,-132,253,-13,-22,36,23,21,0,163,176,164,175,1,10683
128.783282995,-4,0,-7,15,-3,-1,12,10,2,95,-132,253,-13,-22,36,23,21,0,160,179,165,174,1,10684
128.801126957,-4,0,-7,15,-3,-1,12,10,2,137,35,233,-36,-15,34,23,21,0,160,179,165,174,1,10685
128.815251827,-4,0,-7,13,-7,-8,15,8,0,-88,220,186,-48,-6,22,23,21,0,160,179,165,174,1,10686
128.823387861,-4,0,-7,13,-7,-8,15,8,0,-88,220,186,-48,-6,22,23,21,0,161,178,163,176,1,10687
128.834256887,-4,0,-7,0,-8,-7,16,5,-1,-88,220,186,-48,-6,22,23,21,0,170,169,162,177,1,10688
128.852380037,-3,0,-7,2,-8,-11,17,2,-2,16,90,12,-45,2,4,23,21,0,168,171,162,177,1,10689
128.863571882,-3,0,-7,-14,-13,-10,16,0,-4,-153,-42,244,-29,10,240,23,21,0,168,171,162,177,1,10690
128.874280929,-3,0,-7,-14,-13,-10,16,0,-4,-153,-42,244,-29,10,240,23,21,0,178,161,159,180,1,10691
128.885905981,-3,0,-7,-6,-14,-14,14,-3,-5,-153,-42,244,-29,10,240,23,21,0,173,166,159,180,1,10692
128.90735197,-3,0,-7,-6,-14,-14,14,-3,-5,142,18,49,-5,17,221,23,21,0,173,166,159,180,1,10693
128.915241956,-2,0,-7,-5,-9,-13,11,-6,-6,136,-121,89,17,24,208,23,21,0,173,166,159,180,1,10694
