TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
143.525706053,2,5,-108,91,-122,9,60,-40,8,1,2,147,1,2,147,92,92,0,0,0,0,0,0,13063
143.536849022,2,5,-108,91,-122,9,60,-40,8,1,2,147,1,2,147,92,92,0,0,0,0,0,0,13064
143.549211026,3,5,-107,45,-96,7,93,-90,9,41,26,108,41,26,108,92,92,0,0,0,0,0,0,13065
143.564176083,3,5,-107,45,-96,7,93,-90,9,41,26,108,41,26,108,92,92,0,0,0,0,0,0,13066
143.572237015,4,7,-107,-6,-38,4,88,-114,9,84,48,97,84,48,97,92,92,0,0,0,0,0,0,13067
143.584702015,4,7,-107,-6,-38,4,88,-114,9,84,48,97,84,48,97,92,92,0,0,0,0,0,0,13068
143.59207511,4,9,-107,-56,35,0,50,-98,7,104,57,121,104,57,121,92,92,0,0,0,0,0,0,13069
143.603855134,4,9,-107,-56,35,0,50,-98,7,104,57,121,104,57,121,92,92,0,0,0,0,0,0,13070
143.61482811,3,10,-107,-92,95,-4,-6,-43,4,104,57,121,104,57,121,92,92,0,0,0,0,0,0,13071
143.624778986,3,11,-108,-102,111,-5,-58,32,0,56,29,254,56,29,254,90,91,0,0,0,0,0,0,13072
143.636188984,2,11,-108,-103,116,-6,-93,94,-3,56,29,254,56,29,254,90,91,0,0,0,0,0,0,13073
143.646703005,1,11,-108,-103,116,-6,-93,94,-3,1,-13,63,1,-13,63,90,91,0,0,0,0,0,0,13074
143.657783986,1,11,-108,-79,85,-5,-106,121,-6,1,-13,63,1,-13,63,90,91,0,0,0,0,0,0,13075
143.66900611,0,10,-108,-79,85,-5,-106,121,-6,-27,-36,106,-27,-36,106,91,91,0,0,0,0,0,0,13076
143.679949999,0,10,-108,-24,25,-1,-99,113,-6,-27,-36,106,-27,-36,106,91,91,0,0,0,0,0,0,13077
143.691675187,0,9,-108,-24,25,-1,-99,113,-6,-48,-45,110,-48,-45,110,91,91,0,0,0,0,0,0,13078
143.701596022,0,8,-108,36,-37,5,-73,79,-4,-48,-45,110,-48,-45,110,91,91,0,0,0,0,0,0,13079
143.712700129,0,8,-108,36,-37,5,-73,79,-4,-42,-43,71,-42,-43,71,92,91,0,0,0,0,0,0,13080
143.723581076,0,6,-108,84,-84,8,-27,27,-1,-42,-43,71,-42,-43,71,92,91,0,0,0,0,0,0,13081
143.739158154,0,6,-108,84,-84,8,-27,27,-1,-32,-46,249,-32,-46,249,92,91,0,0,0,0,0,0,13082
143.745558024,0,5,-107,113,-110,8,32,-33,3,-32,-46,249,-32,-46,249,92,91,0,0,0,0,0,0,13083
143.76008606,0,3,-107,118,-113,9,86,-86,8,-3,-29,172,-3,-29,172,93,91,0,0,0,0,0,0,13084
143.767817975,1,2,-107,104,-91,9,117,-114,10,-3,-29,172,-3,-29,172,93,91,0,0,0,0,0,0,13085
143.778912068,1,4,-107,104,-91,9,117,-114,10,37,-2,111,37,-2,111,93,91,0,0,0,0,0,0,13086
143.796549082,2,3,-107,85,-67,7,120,-113,9,37,-2,111,37,-2,111,93,91,0,0,0,0,0,0,13087
143.803024054,3,6,-107,85,-67,7,120,-113,9,124,74,108,124,74,108,92,91,0,0,0,0,0,0,13088
143.815931082,3,6,-107,0,45,-9,103,-91,8,124,74,108,124,74,108,92,91,0,0,0,0,0,0,13089
143.828395129,5,8,-107,0,45,-9,103,-91,8,124,82,156,124,82,156,92,91,0,0,0,0,0,0,13090
143.833788157,4,9,-108,-49,129,-28,69,-45,3,124,82,156,124,82,156,92,91,0,0,0,0,0,0,13091
143.845095158,5,10,-108,-49,129,-28,69,-45,3,69,70,234,69,70,234,91,91,0,0,0,0,0,0,13092
143.855535031,4,11,-108,-76,179,-37,15,29,-7,69,70,234,69,70,234,91,91,0,0,0,0,0,0,13093
143.866554976,5,10,-108,-76,179,-37,15,29,-7,-9,44,14,-9,44,14,91,91,0,0,0,0,0,0,13094
143.877720118,4,11,-108,-86,155,-26,-44,118,-23,-9,44,14,-9,44,14,91,91,0,0,0,0,0,0,13095
143.88865304,3,10,-108,-75,120,-18,-85,177,-35,-70,21,81,-70,21,81,91,91,0,0,0,0,0,0,13096
143.899586201,2,10,-108,-58,83,-8,-91,175,-33,-70,21,81,-70,21,81,91,91,0,0,0,0,0,0,13097
143.912242175,2,9,-108,-58,83,-8,-91,175,-33,-79,-7,118,-79,-7,118,91,91,0,0,0,0,0,0,13098
143.921607972,2,9,-108,-8,14,8,-74,125,-19,-79,-7,118,-79,-7,118,91,91,0,0,0,0,0,0,13099
143.944862128,2,7,-108,25,-16,15,-48,66,-3,-75,-32,109,-75,-32,109,92,91,0,0,0,0,0,0,13100
143.951789141,2,6,-108,56,-44,18,-14,19,7,-75,-32,109,-75,-32,109,92,91,0,0,0,0,0,0,13101
143.956519127,2,5,-108,56,-44,18,-14,19,7,-60,-37,45,-60,-37,45,92,91,0,0,0,0,0,0,13102
143.966541052,2,4,-108,98,-91,20,25,-18,15,-60,-37,45,-60,-37,45,92,91,0,0,0,0,0,0,13103
143.976802111,1,4,-108,98,-91,20,25,-18,15,-42,-32,218,-42,-32,218,94,91,0,0,0,0,0,0,13104
143.987576008,2,2,-108,108,-124,15,64,-53,19,-42,-32,218,-42,-32,218,94,91,0,0,0,0,0,0,13105
143.998558045,2,2,-108,108,-124,15,64,-53,19,-6,-4,141,-6,-4,141,94,91,0,0,0,0,0,0,13106
144.009579182,3,1,-108,84,-121,14,92,-87,20,-6,-4,141,-6,-4,141,94,91,0,0,0,0,0,0,13107
144.020651103,4,2,-107,63,-107,13,104,-116,17,33,24,87,33,24,87,94,92,0,0,0,0,0,0,13108
